age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
31,technician,single,professional.course,yes,no,cellular,oct,thu,212,2,6,0,failure,-1.1,94.601,-49.5,1.025,4963.6,yes
65,retired,married,basic.4y,yes,no,cellular,oct,wed,258,1,3,3,success,-1.1,94.601,-49.5,1.043,4963.6,yes
32,admin.,married,high.school,yes,no,cellular,may,mon,689,1,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
48,unemployed,married,professional.course,yes,no,cellular,may,wed,236,1,6,2,success,-1.8,93.876,-40,0.682,5008.7,yes
68,retired,married,professional.course,no,yes,cellular,may,thu,420,1,6,1,failure,-1.8,93.876,-40,0.692,5008.7,yes
40,services,married,professional.course,yes,no,cellular,oct,thu,244,1,3,1,success,-3.4,92.431,-26.9,0.74,5017.5,yes
51,technician,single,university.degree,yes,no,cellular,jun,fri,509,1,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,yes
24,services,single,high.school,yes,no,cellular,jul,thu,860,2,9,2,failure,-1.7,94.215,-40.3,0.884,4991.6,yes
28,student,single,high.school,yes,no,cellular,jul,mon,250,2,6,1,success,-1.7,94.215,-40.3,0.827,4991.6,yes
24,services,single,high.school,yes,no,cellular,apr,tue,1594,1,6,1,failure,-1.8,93.075,-47.1,1.423,5099.1,yes
31,admin.,married,high.school,no,no,cellular,jul,thu,634,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
34,housemaid,single,high.school,no,no,cellular,may,wed,391,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
18,student,single,basic.4y,yes,no,telephone,nov,tue,394,1,13,2,success,-1.1,94.767,-50.8,1.049,4963.6,yes
26,blue-collar,married,basic.9y,no,no,cellular,apr,thu,78,2,6,0,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
32,admin.,single,high.school,no,no,cellular,apr,thu,1143,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
33,technician,single,basic.9y,yes,yes,cellular,aug,mon,289,1,6,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes
34,technician,married,professional.course,no,no,telephone,mar,mon,300,6,6,1,success,-1.8,93.369,-34.8,0.646,5008.7,yes
34,admin.,single,high.school,no,no,cellular,jul,wed,346,1,6,1,failure,-1.7,94.215,-40.3,0.802,4991.6,yes
60,retired,married,high.school,yes,no,cellular,aug,tue,443,2,6,2,failure,-1.7,94.027,-38.3,0.886,4991.6,yes
34,technician,single,university.degree,no,yes,cellular,jul,tue,1082,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
33,technician,single,university.degree,yes,yes,cellular,nov,fri,710,1,6,0,failure,-0.1,93.2,-42,4.021,5195.8,yes
30,management,single,university.degree,no,yes,telephone,may,wed,691,5,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
30,blue-collar,married,high.school,yes,no,cellular,aug,fri,252,1,6,0,failure,-2.9,92.201,-31.4,0.849,5076.2,yes
78,retired,divorced,professional.course,yes,no,cellular,mar,tue,591,1,6,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
33,entrepreneur,single,professional.course,yes,no,cellular,mar,fri,373,1,6,0,failure,-1.8,93.369,-34.8,0.653,5008.7,yes
35,blue-collar,divorced,basic.9y,no,no,cellular,may,fri,409,1,6,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
71,retired,single,university.degree,yes,no,cellular,apr,fri,188,3,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
37,housemaid,married,university.degree,no,no,cellular,oct,thu,178,2,13,2,success,-1.1,94.601,-49.5,1.025,4963.6,yes
27,blue-collar,single,high.school,no,no,cellular,nov,tue,775,2,8,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
39,student,single,university.degree,yes,no,cellular,jun,fri,474,3,6,0,failure,-2.9,92.963,-40.8,1.224,5076.2,yes
33,blue-collar,married,basic.9y,no,no,cellular,aug,fri,79,1,6,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
76,retired,married,university.degree,yes,no,cellular,aug,thu,504,2,6,3,success,-1.7,94.027,-38.3,0.899,4991.6,yes
38,technician,married,professional.course,yes,no,cellular,mar,fri,363,2,10,1,success,-1.8,92.843,-50,1.726,5099.1,yes
35,blue-collar,married,basic.6y,no,no,telephone,may,wed,622,3,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
40,housemaid,married,basic.6y,yes,no,cellular,apr,fri,2926,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
36,blue-collar,single,basic.6y,yes,no,telephone,jul,mon,1877,1,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
22,technician,single,university.degree,no,no,cellular,may,fri,382,1,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
28,admin.,single,university.degree,yes,no,cellular,aug,mon,343,2,6,1,failure,-2.9,92.201,-31.4,0.861,5076.2,yes
44,management,married,university.degree,no,no,telephone,apr,tue,473,2,6,1,failure,-1.8,93.749,-34.6,0.646,5008.7,yes
18,student,single,university.degree,yes,no,cellular,sep,fri,563,1,6,0,failure,-3.4,92.379,-29.8,0.803,5017.5,yes
31,technician,married,university.degree,yes,yes,cellular,jul,mon,385,5,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,yes
60,technician,married,high.school,no,no,cellular,jul,fri,590,8,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
52,blue-collar,married,basic.4y,yes,yes,cellular,aug,wed,1250,4,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,yes
31,technician,single,university.degree,no,no,telephone,oct,thu,154,1,6,0,failure,-0.1,93.798,-40.4,4.794,5195.8,yes
30,services,single,high.school,no,no,cellular,may,mon,700,3,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
28,entrepreneur,married,basic.9y,yes,no,telephone,jun,tue,1848,1,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,yes
61,admin.,married,high.school,yes,yes,cellular,nov,wed,386,2,6,0,failure,-1.1,94.767,-50.8,1.044,4963.6,yes
43,admin.,divorced,university.degree,yes,no,cellular,apr,fri,882,3,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
38,services,single,high.school,no,no,cellular,sep,fri,256,2,6,0,failure,-1.1,94.199,-37.5,0.878,4963.6,yes
53,housemaid,married,basic.4y,no,yes,telephone,nov,wed,513,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
51,services,married,high.school,no,no,cellular,may,tue,1267,1,6,1,failure,-1.8,93.876,-40,0.668,5008.7,yes
33,admin.,married,high.school,yes,no,cellular,sep,thu,202,1,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
39,technician,married,professional.course,yes,no,cellular,apr,thu,423,2,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
31,services,single,high.school,no,no,cellular,may,wed,1298,2,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
34,unemployed,single,high.school,yes,no,cellular,may,wed,937,3,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
58,management,married,university.degree,no,no,cellular,aug,tue,412,1,6,0,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
29,blue-collar,married,basic.9y,yes,no,cellular,may,mon,666,1,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,yes
51,technician,single,university.degree,no,no,cellular,jun,fri,657,1,6,0,failure,-2.9,92.963,-40.8,1.268,5076.2,yes
33,blue-collar,married,professional.course,yes,no,telephone,jun,fri,862,11,6,0,failure,1.4,94.465,-41.8,4.967,5228.1,yes
33,admin.,single,high.school,yes,no,cellular,aug,fri,182,2,6,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes
53,admin.,divorced,university.degree,no,no,cellular,aug,tue,506,1,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,yes
59,admin.,married,university.degree,no,no,telephone,oct,tue,85,1,6,0,failure,-0.1,93.798,-40.4,4.968,5195.8,yes
60,retired,divorced,basic.4y,no,no,cellular,apr,tue,465,4,6,0,failure,-1.8,93.075,-47.1,1.453,5099.1,yes
50,blue-collar,married,basic.4y,no,no,cellular,may,mon,474,1,9,1,success,-1.8,92.893,-46.2,1.299,5099.1,yes
80,retired,divorced,basic.4y,yes,yes,cellular,apr,thu,554,1,10,2,success,-1.8,93.749,-34.6,0.644,5008.7,yes
33,admin.,single,university.degree,no,no,cellular,jun,tue,541,3,6,0,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
65,retired,married,high.school,yes,no,cellular,oct,tue,384,2,6,0,failure,-3.4,92.431,-26.9,0.744,5017.5,yes
37,technician,married,professional.course,yes,no,telephone,apr,mon,481,1,6,0,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
36,technician,married,high.school,yes,yes,cellular,may,fri,659,1,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
43,blue-collar,divorced,high.school,yes,no,cellular,jul,tue,658,2,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,yes
71,retired,married,basic.4y,yes,no,cellular,jul,thu,519,2,9,3,failure,-1.7,94.215,-40.3,0.899,4991.6,yes
39,technician,married,university.degree,yes,no,cellular,jun,mon,187,1,3,5,success,-1.7,94.055,-39.8,0.72,4991.6,yes
34,technician,married,university.degree,no,no,cellular,aug,mon,220,1,6,0,failure,-2.9,92.201,-31.4,0.861,5076.2,yes
24,blue-collar,single,basic.9y,yes,no,cellular,jul,fri,659,5,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,yes
41,services,married,high.school,yes,no,telephone,may,mon,679,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
37,admin.,single,high.school,yes,no,cellular,may,fri,326,5,6,2,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
51,admin.,married,university.degree,yes,no,cellular,aug,thu,212,1,6,0,failure,-2.9,92.201,-31.4,0.829,5076.2,yes
67,admin.,married,basic.4y,no,no,cellular,jun,tue,466,1,6,0,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
45,technician,married,university.degree,yes,no,telephone,may,fri,1143,3,6,0,failure,1.1,93.994,-36.4,4.859,5191,yes
38,admin.,married,university.degree,no,no,cellular,aug,thu,1126,3,6,0,failure,1.4,93.444,-36.1,4.962,5228.1,yes
36,admin.,married,high.school,no,no,cellular,sep,thu,543,1,6,0,failure,-3.4,92.379,-29.8,0.766,5017.5,yes
33,blue-collar,married,basic.9y,yes,no,cellular,may,tue,482,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
38,blue-collar,single,high.school,yes,no,telephone,jun,fri,856,2,6,0,failure,1.4,94.465,-41.8,4.947,5228.1,yes
35,blue-collar,married,basic.9y,no,no,cellular,jul,thu,1399,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
31,technician,single,high.school,yes,yes,cellular,aug,tue,768,1,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,yes
46,admin.,married,basic.9y,yes,no,telephone,jun,fri,856,3,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,yes
27,admin.,single,high.school,no,no,cellular,jun,tue,421,2,6,0,failure,-1.7,94.055,-39.8,0.761,4991.6,yes
51,services,married,basic.6y,no,no,telephone,may,fri,1340,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,yes
33,technician,single,university.degree,yes,no,cellular,sep,thu,463,1,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
82,housemaid,divorced,basic.4y,yes,no,cellular,apr,tue,139,6,6,0,failure,-1.8,93.749,-34.6,0.638,5008.7,yes
31,technician,married,professional.course,no,no,telephone,jun,wed,371,2,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,yes
38,self-employed,married,basic.9y,no,yes,cellular,may,wed,482,2,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
35,admin.,married,university.degree,no,no,cellular,jul,thu,951,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,yes
29,admin.,single,university.degree,yes,no,cellular,jun,wed,170,1,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,yes
36,blue-collar,married,basic.9y,no,no,cellular,may,wed,951,3,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
41,technician,married,professional.course,yes,no,cellular,aug,tue,1344,1,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,yes
33,student,divorced,professional.course,no,no,cellular,aug,mon,1110,1,6,0,failure,1.4,93.444,-36.1,4.97,5228.1,yes
32,admin.,married,university.degree,no,no,cellular,may,thu,1030,1,6,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
56,technician,married,basic.4y,no,no,cellular,oct,thu,257,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,yes
80,management,divorced,professional.course,yes,no,cellular,mar,tue,158,2,6,0,failure,-1.8,92.843,-50,1.51,5099.1,yes
25,admin.,single,professional.course,yes,no,cellular,apr,wed,114,1,6,0,failure,-1.8,93.075,-47.1,1.445,5099.1,yes
37,housemaid,single,university.degree,no,no,cellular,may,fri,288,2,6,0,failure,-1.8,92.893,-46.2,1.259,5099.1,yes
68,retired,divorced,basic.4y,yes,no,cellular,mar,tue,277,2,11,1,success,-1.8,93.369,-34.8,0.635,5008.7,yes
46,admin.,married,high.school,yes,yes,cellular,jul,tue,396,1,13,2,success,-1.7,94.215,-40.3,0.797,4991.6,yes
39,blue-collar,married,basic.6y,no,no,cellular,aug,thu,320,2,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,yes
46,admin.,married,university.degree,yes,no,telephone,jun,mon,502,5,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,yes
25,student,single,high.school,no,no,cellular,jun,mon,485,2,6,0,failure,-1.7,94.055,-39.8,0.72,4991.6,yes
58,retired,divorced,high.school,no,no,cellular,aug,thu,398,2,6,1,failure,-2.9,92.201,-31.4,0.829,5076.2,yes
33,housemaid,married,university.degree,no,no,cellular,jun,tue,224,1,6,0,failure,-2.9,92.963,-40.8,1.099,5076.2,yes
55,admin.,married,university.degree,yes,no,cellular,aug,wed,164,1,6,0,failure,-2.9,92.201,-31.4,0.854,5076.2,yes
55,retired,married,high.school,yes,no,cellular,oct,thu,424,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5,yes
59,technician,married,professional.course,yes,no,cellular,jul,fri,457,2,15,1,success,-1.7,94.215,-40.3,0.861,4991.6,yes
39,blue-collar,married,basic.9y,yes,yes,cellular,may,tue,494,1,6,0,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
31,unemployed,married,university.degree,yes,no,cellular,aug,wed,763,9,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,yes
34,technician,single,university.degree,yes,no,cellular,aug,thu,320,2,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes
56,self-employed,married,basic.9y,yes,no,cellular,aug,thu,793,5,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,yes
25,student,single,high.school,no,no,cellular,oct,fri,294,1,6,1,failure,-3.4,92.431,-26.9,0.72,5017.5,yes
28,admin.,single,university.degree,yes,no,cellular,sep,fri,91,1,1,3,success,-3.4,92.379,-29.8,0.773,5017.5,yes
28,services,divorced,high.school,no,yes,cellular,jul,fri,278,2,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,yes
28,admin.,single,university.degree,no,no,cellular,jul,thu,727,2,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,yes
33,blue-collar,married,basic.6y,yes,no,cellular,may,tue,670,2,6,1,failure,-1.8,92.893,-46.2,1.344,5099.1,yes
42,unemployed,married,university.degree,no,no,cellular,aug,thu,175,4,6,0,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
41,admin.,divorced,high.school,yes,no,cellular,aug,thu,272,1,6,0,failure,-1.7,94.027,-38.3,0.904,4991.6,yes
27,admin.,single,university.degree,yes,no,cellular,aug,fri,177,2,6,0,failure,-1.7,94.027,-38.3,0.905,4991.6,yes
50,admin.,married,university.degree,yes,no,cellular,jul,thu,567,5,6,0,failure,-2.9,92.469,-33.6,1.072,5076.2,yes
29,blue-collar,married,basic.9y,no,no,cellular,may,wed,1101,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
36,blue-collar,married,basic.4y,yes,yes,cellular,may,thu,558,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
34,admin.,single,university.degree,yes,no,cellular,aug,thu,377,6,3,1,success,-2.9,92.201,-31.4,0.851,5076.2,yes
34,admin.,single,university.degree,no,no,cellular,sep,fri,260,3,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,yes
68,retired,divorced,high.school,yes,yes,cellular,jul,wed,340,1,3,1,success,-1.7,94.215,-40.3,0.896,4991.6,yes
55,technician,single,professional.course,yes,yes,cellular,mar,mon,217,2,6,0,failure,-1.8,92.843,-50,1.703,5099.1,yes
53,technician,married,professional.course,no,no,cellular,sep,tue,925,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
40,blue-collar,married,basic.6y,yes,no,telephone,may,wed,927,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,yes
24,management,single,university.degree,yes,no,cellular,may,thu,513,9,6,0,failure,-1.8,92.893,-46.2,1.27,5099.1,yes
46,services,married,university.degree,no,no,cellular,aug,fri,739,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,yes
35,technician,single,professional.course,yes,no,cellular,jul,tue,577,6,6,1,success,-1.7,94.215,-40.3,0.835,4991.6,yes
77,retired,married,basic.4y,yes,no,cellular,sep,thu,190,1,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
41,management,married,basic.6y,no,no,cellular,apr,thu,281,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
28,blue-collar,married,basic.9y,yes,no,cellular,may,tue,390,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
34,admin.,single,university.degree,no,no,telephone,mar,tue,225,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes
26,admin.,single,high.school,no,no,cellular,jul,fri,1310,2,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
45,blue-collar,married,basic.9y,yes,no,telephone,may,mon,461,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,yes
62,technician,married,university.degree,yes,no,cellular,jul,mon,248,1,6,2,failure,-1.7,94.215,-40.3,0.827,4991.6,yes
25,student,single,high.school,yes,no,cellular,may,thu,959,3,6,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
58,retired,divorced,professional.course,no,no,cellular,apr,thu,430,1,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
30,admin.,married,university.degree,no,no,telephone,oct,wed,313,1,6,0,failure,-0.1,93.798,-40.4,4.827,5195.8,yes
31,technician,single,professional.course,yes,no,cellular,oct,fri,401,2,6,0,failure,-1.1,94.601,-49.5,0.972,4963.6,yes
37,admin.,married,university.degree,yes,no,cellular,apr,wed,135,1,6,0,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
60,retired,married,basic.4y,yes,no,cellular,apr,fri,314,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
28,admin.,married,university.degree,yes,no,cellular,jul,wed,529,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
29,admin.,single,university.degree,yes,yes,cellular,aug,wed,467,1,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,yes
38,services,married,high.school,no,no,cellular,jul,thu,857,2,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,yes
32,admin.,single,university.degree,no,no,cellular,aug,wed,823,1,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,yes
30,admin.,single,high.school,yes,no,cellular,may,mon,158,2,6,0,failure,-1.8,92.893,-46.2,1.264,5099.1,yes
53,admin.,married,high.school,no,no,cellular,jul,tue,964,1,6,1,failure,-2.9,92.469,-33.6,1.044,5076.2,yes
85,retired,married,basic.4y,yes,no,cellular,apr,tue,129,3,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
30,management,single,high.school,no,no,cellular,nov,thu,952,2,6,0,failure,-0.1,93.2,-42,4.076,5195.8,yes
64,retired,married,professional.course,yes,no,cellular,sep,wed,222,2,6,0,failure,-1.1,94.199,-37.5,0.886,4963.6,yes
40,admin.,married,university.degree,no,no,cellular,aug,tue,618,2,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,yes
33,blue-collar,married,high.school,yes,no,cellular,may,tue,787,10,6,1,failure,-1.8,92.893,-46.2,1.291,5099.1,yes
62,retired,married,basic.4y,no,no,cellular,aug,mon,317,1,9,2,failure,-1.7,94.027,-38.3,0.898,4991.6,yes
26,blue-collar,single,university.degree,yes,no,cellular,may,tue,139,2,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
77,retired,divorced,university.degree,yes,no,cellular,mar,tue,178,1,6,0,failure,-1.8,92.843,-50,1.614,5099.1,yes
54,housemaid,married,basic.4y,yes,no,cellular,aug,wed,523,3,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,yes
52,admin.,married,professional.course,no,no,cellular,sep,wed,953,2,6,0,failure,-1.1,94.199,-37.5,0.876,4963.6,yes
45,services,divorced,basic.4y,no,yes,cellular,apr,thu,1579,1,6,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes
28,entrepreneur,married,basic.9y,yes,no,telephone,may,thu,733,1,6,0,failure,1.1,93.994,-36.4,4.86,5191,yes
28,admin.,single,university.degree,no,no,cellular,oct,mon,225,1,3,3,success,-1.1,94.601,-49.5,1.032,4963.6,yes
48,admin.,divorced,high.school,yes,yes,telephone,jun,wed,967,2,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,yes
29,student,single,university.degree,yes,no,cellular,may,mon,556,1,6,1,failure,-1.8,93.876,-40,0.685,5008.7,yes
42,admin.,married,high.school,yes,yes,telephone,oct,fri,103,1,6,0,failure,-0.1,93.798,-40.4,5.045,5195.8,yes
31,blue-collar,single,basic.9y,no,no,cellular,may,thu,191,1,6,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
46,technician,married,professional.course,yes,no,telephone,dec,mon,679,1,6,0,failure,-3,92.713,-33,0.706,5023.5,yes
34,admin.,single,university.degree,no,no,cellular,aug,wed,195,1,6,0,failure,-2.9,92.201,-31.4,0.854,5076.2,yes
24,technician,married,professional.course,no,no,cellular,jul,fri,192,4,26,1,success,-1.7,94.215,-40.3,0.885,4991.6,yes
26,admin.,single,high.school,no,no,cellular,jun,tue,479,1,6,0,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
31,admin.,married,university.degree,yes,no,cellular,sep,thu,193,1,6,0,failure,-1.1,94.199,-37.5,0.879,4963.6,yes
48,blue-collar,married,professional.course,no,no,telephone,jul,thu,268,1,6,0,failure,-1.7,94.215,-40.3,0.899,4991.6,yes
55,entrepreneur,single,university.degree,no,no,telephone,jul,wed,542,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
27,technician,single,university.degree,yes,no,cellular,sep,thu,404,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes
64,retired,married,basic.4y,yes,no,cellular,apr,wed,104,1,6,2,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
30,admin.,married,university.degree,yes,yes,cellular,apr,tue,111,1,6,0,failure,-1.8,93.075,-47.1,1.423,5099.1,yes
23,services,married,high.school,no,no,cellular,jul,wed,650,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,yes
36,unemployed,single,university.degree,yes,no,cellular,jun,mon,205,1,4,1,success,-2.9,92.963,-40.8,1.266,5076.2,yes
26,blue-collar,married,professional.course,no,no,cellular,may,thu,1071,2,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
54,admin.,married,high.school,yes,no,cellular,apr,mon,158,2,6,0,failure,-1.8,93.749,-34.6,0.642,5008.7,yes
30,blue-collar,single,high.school,yes,no,cellular,nov,mon,235,5,6,0,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
